ID,Length,Sinuosity,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle,x,y,area,distance,angle
1,25,,204,110,4,,,212,109,4,8.0622577483,172.874983651,218,108,4,6.0827625303,170.537677792,232,107,4,14.0356688476,175.91438322,246,105,4,14.1421356237,171.869897646,253,104,4,7.07106781187,171.869897646,260,103,4,7.07106781187,171.869897646,267,102,4,7.07106781187,171.869897646,281,100,4,14.1421356237,171.869897646,288,98,4,7.28010988928,164.054604099,302,96,4,14.1421356237,171.869897646,310,95,4,8.0622577483,172.874983651,317,94,4,7.07106781187,171.869897646,323,94,4,6.0,180.0,330,93,4,7.07106781187,171.869897646,338,92,4,8.0622577483,172.874983651,344,92,4,6.0,180.0,351,91,4,7.07106781187,171.869897646,358,91,4,7.0,180.0,365,90,4,7.07106781187,171.869897646,372,90,4,7.0,180.0,379,90,4,7.0,180.0,385,90,4,6.0,180.0,392,89,4,7.07106781187,171.869897646,407,89,4,15.0,180.0
1,1,,448,87,4,,
1,4,,448,87,4,,,455,87,4,7.0,180.0,461,87,4,6.0,180.0,474,88,4,13.0384048104,184.398705355
1,1,,585,100,4,,
1,1,,585,100,4,,
1,1,,677,117,4,,
1,21,,677,117,4,,,683,118,4,6.0827625303,189.462322208,690,120,4,7.28010988928,195.945395901,696,121,4,6.0827625303,189.462322208,703,123,4,7.28010988928,195.945395901,709,124,4,6.0827625303,189.462322208,716,125,4,7.07106781187,188.130102354,722,127,4,6.32455532034,198.434948823,735,129,4,13.152946438,188.746162263,741,131,4,6.32455532034,198.434948823,753,134,4,12.3693168769,194.036243468,759,135,4,6.0827625303,189.462322208,765,137,4,6.32455532034,198.434948823,771,138,4,6.0827625303,189.462322208,777,139,4,6.0827625303,189.462322208,783,140,4,6.0827625303,189.462322208,788,141,4,5.09901951359,191.309932474,794,142,4,6.0827625303,189.462322208,800,143,4,6.0827625303,189.462322208,815,146,4,15.2970585408,191.309932474,820,148,4,5.38516480713,201.801409486
1,2,,716,369,4,,,716,371,4,2.0,270.0
1,4,,716,369,4,,,716,369,4,0.0,0.0,716,374,4,5.0,270.0,716,375,4,1.0,270.0
1,1,,390,28,4,,
1,1,,390,28,4,,
1,1,,462,47,4,,
1,1,,462,47,4,,
1,1,,533,66,4,,
1,1,,533,66,4,,
1,1,,674,106,4,,
1,1,,674,106,4,,
1,1,,741,126,4,,
1,1,,741,126,4,,
1,1,,124,413,4,,
1,7,,124,413,4,,,114,407,4,11.6619037897,30.9637565321,112,406,4,2.2360679775,26.5650511771,116,406,4,4.0,180.0,119,407,4,3.16227766017,198.434948823,120,408,4,1.41421356237,225.0,121,408,4,1.0,180.0
1,1,,158,411,4,,
1,35,,158,411,4,,,184,403,4,27.2029410175,162.897271031,189,402,4,5.09901951359,168.690067526,192,402,4,3.0,180.0,193,402,4,1.0,180.0,197,402,4,4.0,180.0,198,402,4,1.0,180.0,212,405,4,14.3178210633,192.094757077,211,405,4,1.0,0.0,210,405,4,1.0,0.0,210,405,4,0.0,0.0,209,405,4,1.0,0.0,209,404,4,1.0,90.0,205,403,4,4.12310562562,14.0362434679,204,403,4,1.0,0.0,204,404,4,1.0,270.0,202,402,4,2.82842712475,45.0,201,402,4,1.0,0.0,200,402,4,1.0,0.0,195,399,4,5.83095189485,30.9637565321,195,399,4,0.0,0.0,192,398,4,3.16227766017,18.4349488229,192,397,4,1.0,90.0,191,398,4,1.41421356237,315.0,191,397,4,1.0,90.0,190,397,4,1.0,0.0,189,397,4,1.0,0.0,189,397,4,0.0,0.0,188,397,4,1.0,0.0,186,397,4,2.0,0.0,186,397,4,0.0,0.0,184,397,4,2.0,0.0,184,397,4,0.0,0.0,163,391,4,21.8403296678,15.9453959009,162,391,4,1.0,0.0
1,1,,238,388,4,,
1,23,,238,388,4,,,235,387,4,3.16227766017,18.4349488229,233,387,4,2.0,0.0,229,385,4,4.472135955,26.5650511771,227,384,4,2.2360679775,26.5650511771,224,383,4,3.16227766017,18.4349488229,220,381,4,4.472135955,26.5650511771,215,379,4,5.38516480713,21.8014094864,215,378,4,1.0,90.0,213,378,4,2.0,0.0,213,378,4,0.0,0.0,208,376,4,5.38516480713,21.8014094864,208,376,4,0.0,0.0,206,376,4,2.0,0.0,203,375,4,3.16227766017,18.4349488229,205,376,4,2.2360679775,206.565051177,205,376,4,0.0,0.0,202,375,4,3.16227766017,18.4349488229,197,374,4,5.09901951359,11.309932474,194,373,4,3.16227766017,18.4349488229,192,373,4,2.0,0.0,191,373,4,1.0,0.0,190,372,4,1.41421356237,45.0
1,1,,173,316,4,,
1,1,,173,316,4,,
1,1,,237,344,4,,
1,32,,237,344,4,,,236,345,4,1.41421356237,315.0,236,344,4,1.0,90.0,236,344,4,0.0,0.0,235,344,4,1.0,0.0,233,342,4,2.82842712475,45.0,232,342,4,1.0,0.0,232,342,4,0.0,0.0,231,341,4,1.41421356237,45.0,229,339,4,2.82842712475,45.0,228,339,4,1.0,0.0,227,339,4,1.0,0.0,224,336,4,4.24264068712,45.0,223,336,4,1.0,0.0,223,335,4,1.0,90.0,222,335,4,1.0,0.0,222,335,4,0.0,0.0,221,335,4,1.0,0.0,221,335,4,0.0,0.0,217,332,4,5.0,36.8698976458,217,332,4,0.0,0.0,215,331,4,2.2360679775,26.5650511771,215,331,4,0.0,0.0,214,331,4,1.0,0.0,212,329,4,2.82842712475,45.0,213,328,4,1.41421356237,135.0,211,330,4,2.82842712475,315.0,210,329,4,1.41421356237,45.0,209,329,4,1.0,0.0,209,329,4,0.0,0.0,207,329,4,2.0,0.0,204,329,4,3.0,0.0
1,1,,502,149,4,,
1,2,,502,149,4,,,522,142,4,21.1896201004,160.709953781
1,1,,583,122,4,,
1,2,,583,122,4,,,606,117,4,23.5372045919,167.735226272
1,1,,653,110,4,,
1,4,,653,110,4,,,679,107,4,26.1725046566,173.418055345,705,105,4,26.0768096208,175.601294645,733,103,4,28.0713376952,175.91438322
1,1,,822,102,4,,
1,1,,822,102,4,,
1,1,,283,302,4,,
1,1,,213,26,4,,
1,3,,213,26,4,,,193,24,4,20.0997512422,5.7105931375,170,21,4,23.1948270095,7.43140797117
1,20,,283,302,4,,,283,302,4,0.0,0.0,284,301,4,1.41421356237,135.0,281,293,4,8.54400374532,69.4439547804,281,293,4,0.0,0.0,280,292,4,1.41421356237,45.0,279,291,4,1.41421356237,45.0,277,291,4,2.0,0.0,276,290,4,1.41421356237,45.0,276,290,4,0.0,0.0,269,290,4,7.0,0.0,269,290,4,0.0,0.0,267,290,4,2.0,0.0,267,290,4,0.0,0.0,267,290,4,0.0,0.0,266,290,4,1.0,0.0,266,289,4,1.0,90.0,264,290,4,2.2360679775,333.434948823,262,290,4,2.0,0.0,259,290,4,3.0,0.0
1,1,,763,251,4,,
1,1,,763,251,4,,
1,1,,301,255,4,,
1,2,,301,255,4,,,301,256,4,1.0,270.0
1,1,,298,15,4,,
1,1,,280,273,4,,
1,3,,280,273,4,,,276,273,4,4.0,0.0,266,272,4,10.0498756211,5.7105931375
1,1,,245,255,4,,
1,4,,245,255,4,,,238,252,4,7.61577310586,23.1985905136,233,248,4,6.40312423743,38.6598082541,230,246,4,3.60555127546,33.690067526
1,114,,298,15,4,,,300,16,4,2.2360679775,206.565051177,307,19,4,7.61577310586,203.198590514,307,20,4,1.0,270.0,308,20,4,1.0,180.0,309,21,4,1.41421356237,225.0,311,23,4,2.82842712475,225.0,312,23,4,1.0,180.0,313,24,4,1.41421356237,225.0,313,24,4,0.0,0.0,314,25,4,1.41421356237,225.0,320,28,4,6.7082039325,206.565051177,323,30,4,3.60555127546,213.690067526,324,31,4,1.41421356237,225.0,325,31,4,1.0,180.0,326,32,4,1.41421356237,225.0,328,33,4,2.2360679775,206.565051177,328,33,4,0.0,0.0,329,33,4,1.0,180.0,329,34,4,1.0,270.0,330,34,4,1.0,180.0,331,35,4,1.41421356237,225.0,331,36,4,1.0,270.0,333,36,4,2.0,180.0,334,36,4,1.0,180.0,334,37,4,1.0,270.0,339,40,4,5.83095189485,210.963756532,341,41,4,2.2360679775,206.565051177,341,42,4,1.0,270.0,341,42,4,0.0,0.0,342,43,4,1.41421356237,225.0,343,43,4,1.0,180.0,344,44,4,1.41421356237,225.0,343,44,4,1.0,0.0,345,44,4,2.0,180.0,344,45,4,1.41421356237,315.0,346,45,4,2.0,180.0,347,46,4,1.41421356237,225.0,348,47,4,1.41421356237,225.0,348,47,4,0.0,0.0,351,49,4,3.60555127546,213.690067526,353,50,4,2.2360679775,206.565051177,353,51,4,1.0,270.0,357,52,4,4.12310562562,194.036243468,362,56,4,6.40312423743,218.659808254,362,57,4,1.0,270.0,362,57,4,0.0,0.0,364,58,4,2.2360679775,206.565051177,368,61,4,5.0,216.869897646,370,63,4,2.82842712475,225.0,371,63,4,1.0,180.0,372,65,4,2.2360679775,243.434948823,376,68,4,5.0,216.869897646,383,68,4,7.0,180.0,383,71,4,3.0,270.0,382,73,4,2.2360679775,296.565051177,382,73,4,0.0,0.0,382,74,4,1.0,270.0,382,74,4,0.0,0.0,380,75,4,2.2360679775,333.434948823,381,76,4,1.41421356237,225.0,381,76,4,0.0,0.0,380,76,4,1.0,0.0,380,77,4,1.0,270.0,380,78,4,1.0,270.0,379,78,4,1.0,0.0,379,79,4,1.0,270.0,378,81,4,2.2360679775,296.565051177,377,82,4,1.41421356237,315.0,377,83,4,1.0,270.0,376,83,4,1.0,0.0,368,86,4,8.54400374532,339.44395478,368,87,4,1.0,270.0,367,86,4,1.41421356237,45.0,367,87,4,1.0,270.0,366,87,4,1.0,0.0,365,87,4,1.0,0.0,364,87,4,1.0,0.0,363,88,4,1.41421356237,315.0,362,88,4,1.0,0.0,361,88,4,1.0,0.0,359,88,4,2.0,0.0,359,88,4,0.0,0.0,358,88,4,1.0,0.0,358,88,4,0.0,0.0,357,88,4,1.0,0.0,357,89,4,1.0,270.0,356,88,4,1.41421356237,45.0,356,87,4,1.0,90.0,355,89,4,2.2360679775,296.565051177,350,88,4,5.09901951359,11.309932474,349,87,4,1.41421356237,45.0,352,86,4,3.16227766017,161.565051177,343,87,4,9.05538513814,353.659808254,342,87,4,1.0,0.0,342,87,4,0.0,0.0,341,87,4,1.0,0.0,341,87,4,0.0,0.0,340,88,4,1.41421356237,315.0,339,88,4,1.0,0.0,339,88,4,0.0,0.0,338,89,4,1.41421356237,315.0,337,89,4,1.0,0.0,337,89,4,0.0,0.0,336,89,4,1.0,0.0,337,90,4,1.41421356237,225.0,336,90,4,1.0,0.0,339,89,4,3.16227766017,161.565051177,342,91,4,3.60555127546,213.690067526,344,91,4,2.0,180.0,345,92,4,1.41421356237,225.0,345,93,4,1.0,270.0,346,94,4,1.41421356237,225.0,346,94,4,0.0,0.0
1,1,,228,246,4,,
1,4,,228,246,4,,,227,248,4,2.2360679775,296.565051177,226,250,4,2.2360679775,296.565051177,224,252,4,2.82842712475,315.0
1,1,,197,270,4,,
1,1,,343,95,4,,
1,3,,343,95,4,,,342,92,4,3.16227766017,71.5650511771,342,91,4,1.0,90.0
1,13,,197,270,4,,,194,271,4,3.16227766017,341.565051177,192,271,4,2.0,0.0,191,271,4,1.0,0.0,184,270,4,7.07106781187,8.13010235416,181,268,4,3.60555127546,33.690067526,178,266,4,3.60555127546,33.690067526,178,267,4,1.0,270.0,175,265,4,3.60555127546,33.690067526,173,264,4,2.2360679775,26.5650511771,174,265,4,1.41421356237,225.0,174,265,4,0.0,0.0,172,271,4,6.32455532034,288.434948823
1,1,,3,31,4,,
1,1,,329,88,4,,
1,1,,329,88,4,,
1,1,,324,85,4,,
1,4,,324,85,4,,,323,84,4,1.41421356237,45.0,323,84,4,0.0,0.0,322,83,4,1.41421356237,45.0
